Unit,T24,T30,T50,P15,P30,Ps30,phi,NRf,NRc,BPR,htBleed,w31,w32,RUL
67,642.61,1582.16,1405.26,21.61,553.8,47.6,521.62,2388.11,8146.62,8.4338,393,38.98,23.2849,149
67,642.7,1589.34,1404.62,21.61,553.82,47.24,521.66,2388.01,8146.02,8.4487,393,38.73,23.3287,148
67,642.7,1587.93,1407.44,21.61,552.75,47.56,521.35,2388.08,8143.8,8.4053,393,38.76,23.2423,147
67,642.45,1587.46,1404.35,21.61,553.67,47.65,521.79,2388.08,8143.17,8.4505,394,38.87,23.224,146
67,642.95,1593.59,1406.02,21.61,553.89,47.41,521.78,2388.06,8150.03,8.4323,392,38.8,23.2637,145
67,643.14,1590.64,1408.23,21.61,553.54,47.55,521.62,2388.06,8146.55,8.4426,393,38.85,23.3656,144
67,643.56,1591.02,1409.24,21.61,553.72,47.59,521.47,2388.07,8142.86,8.4325,393,38.67,23.2956,143
67,642.35,1583.32,1410.58,21.61,553.38,47.3,521.58,2388.09,8141.82,8.4206,393,39.0,23.3274,142
67,642.62,1591.53,1412.38,21.61,553.88,47.45,521.41,2388.15,8152.47,8.4094,392,38.75,23.2347,141
67,642.44,1596.9,1409.66,21.61,553.31,47.44,521.3,2388.04,8142.21,8.4362,393,38.7,23.3783,140
67,642.6,1592.09,1406.54,21.61,553.45,47.66,521.42,2388.1,8141.86,8.455,395,38.91,23.2458,139
67,642.2,1578.18,1413.43,21.61,553.49,47.6,521.73,2388.13,8143.6,8.3991,392,38.81,23.3088,138
67,642.8,1585.62,1409.53,21.61,553.58,47.48,521.19,2388.08,8142.89,8.4629,395,38.88,23.3587,137
67,643.0,1581.72,1399.44,21.61,553.5,47.58,521.54,2388.09,8139.1,8.4018,391,38.85,23.3276,136
67,642.63,1591.4,1407.15,21.61,553.32,47.5,520.97,2388.1,8145.42,8.4186,394,38.79,23.2364,135
67,642.7,1586.69,1413.55,21.61,553.55,47.47,521.42,2388.11,8143.62,8.437,393,39.0,23.3136,134
67,642.53,1586.6,1406.88,21.61,553.27,47.57,521.71,2388.08,8143.61,8.4516,393,38.95,23.2001,133
67,642.72,1591.88,1413.54,21.61,553.23,47.55,520.96,2388.03,8144.13,8.4642,393,38.8,23.3124,132
67,643.01,1588.62,1408.47,21.61,553.47,47.42,521.13,2388.05,8145.91,8.4433,393,38.9,23.2474,131
67,642.57,1594.01,1407.54,21.61,553.44,47.43,521.42,2388.12,8141.29,8.4236,393,38.79,23.2802,130
67,642.02,1595.51,1411.01,21.61,552.94,47.5,521.5,2388.13,8146.32,8.4234,394,38.88,23.2944,129
67,643.57,1586.31,1407.38,21.61,553.34,47.72,521.0,2388.12,8144.58,8.4317,395,38.76,23.1788,128
67,643.01,1589.4,1407.34,21.61,553.92,47.48,521.24,2388.06,8145.15,8.4422,393,38.71,23.2452,127
67,642.76,1598.03,1403.4,21.61,553.48,47.38,521.29,2388.14,8148.19,8.4547,395,38.97,23.406,126
67,642.04,1588.36,1407.56,21.61,553.12,47.54,521.13,2388.07,8149.51,8.4089,393,38.91,23.3588,125
67,643.16,1587.31,1414.54,21.61,552.67,47.5,521.15,2388.1,8149.81,8.4198,393,38.67,23.2659,124
67,643.33,1591.95,1411.94,21.61,552.69,47.64,522.17,2388.06,8146.63,8.4861,393,38.99,23.3619,123
67,642.4,1586.17,1405.65,21.61,553.06,47.62,521.35,2388.16,8142.75,8.4661,392,38.74,23.2598,122
67,643.29,1593.13,1414.77,21.61,552.65,47.61,520.6,2388.06,8143.45,8.432,395,38.97,23.2102,121
67,642.58,1591.98,1407.88,21.61,553.77,47.67,521.46,2388.04,8150.62,8.4401,394,38.88,23.2911,120
67,642.21,1596.73,1405.27,21.61,553.22,47.59,521.07,2388.12,8144.29,8.4607,394,38.86,23.2368,119
67,643.04,1596.59,1414.53,21.61,553.59,47.48,521.22,2388.09,8146.78,8.4434,393,38.74,23.3897,118
67,642.85,1588.94,1408.38,21.61,553.55,47.56,521.18,2388.08,8146.68,8.4249,392,38.92,23.2941,117
67,642.34,1594.12,1405.38,21.61,552.46,47.58,520.3,2388.1,8145.34,8.4569,392,38.57,23.3414,116
67,642.21,1588.65,1407.58,21.61,553.14,47.5,521.62,2388.14,8139.79,8.4434,393,38.85,23.3256,115
67,642.53,1595.04,1404.84,21.61,552.84,47.58,520.96,2388.07,8143.58,8.4715,394,38.74,23.2298,114
67,642.62,1585.67,1410.52,21.61,552.79,47.55,520.96,2388.12,8146.84,8.4485,393,38.76,23.3264,113
67,643.12,1587.94,1411.31,21.61,553.28,47.69,521.37,2388.07,8142.66,8.4713,392,38.72,23.3057,112
67,642.33,1588.16,1406.02,21.61,552.55,47.73,521.66,2388.12,8147.86,8.4286,393,38.81,23.3362,111
67,642.17,1589.11,1415.55,21.61,552.79,47.49,521.47,2388.09,8149.31,8.4553,393,38.94,23.2976,110
67,642.43,1591.16,1418.18,21.61,553.31,47.64,521.29,2388.1,8149.24,8.4536,395,38.79,23.3098,109
67,643.27,1590.74,1413.87,21.61,552.74,47.54,521.21,2388.11,8148.12,8.3974,393,38.82,23.3102,108
67,643.22,1594.23,1410.31,21.61,552.14,47.64,521.07,2388.07,8145.7,8.4507,392,38.76,23.2787,107
67,643.0,1595.18,1404.56,21.61,552.96,47.62,521.45,2388.08,8145.82,8.4428,393,38.87,23.1902,106
67,643.18,1594.83,1399.59,21.61,553.18,47.46,521.17,2388.09,8147.27,8.4265,394,38.77,23.3106,105
67,642.62,1589.85,1411.47,21.61,553.48,47.68,521.28,2388.11,8144.11,8.4716,395,38.55,23.273,104
67,642.83,1589.64,1413.05,21.61,554.13,47.63,520.86,2388.1,8145.92,8.4126,395,38.99,23.266,103
67,642.86,1595.27,1410.17,21.61,553.43,47.64,521.68,2388.09,8142.72,8.4619,395,38.69,23.2727,102
67,642.96,1590.64,1410.93,21.61,553.38,47.67,521.19,2388.12,8142.76,8.4795,394,38.87,23.2741,101
67,643.11,1592.69,1410.1,21.61,553.29,47.51,521.4,2388.09,8145.8,8.4701,394,38.71,23.2023,100
67,642.57,1591.26,1414.19,21.61,553.38,47.65,521.4,2388.15,8146.17,8.433,392,38.77,23.2326,99
67,642.66,1590.22,1414.82,21.61,553.4,47.65,521.26,2388.13,8148.42,8.4568,394,38.63,23.2355,98
67,642.82,1591.98,1414.17,21.61,552.9,47.57,520.89,2388.11,8149.12,8.4514,394,38.92,23.2122,97
67,642.23,1587.66,1412.24,21.61,553.03,47.53,521.38,2388.13,8149.29,8.4578,396,38.69,23.3033,96
67,642.99,1591.35,1414.43,21.61,553.04,47.64,520.75,2388.12,8147.83,8.4521,393,38.82,23.2613,95
67,643.22,1595.32,1412.55,21.61,553.32,47.81,521.34,2388.15,8143.35,8.4938,394,38.76,23.3011,94
67,643.29,1595.18,1409.98,21.61,552.38,47.46,522.12,2388.14,8145.78,8.4533,394,38.85,23.2304,93
67,642.74,1592.67,1413.06,21.61,552.69,47.67,520.9,2388.17,8145.01,8.4318,393,38.86,23.2118,92
67,642.51,1593.59,1400.03,21.61,552.61,47.6,521.81,2388.1,8145.69,8.4515,393,38.85,23.3132,91
67,642.67,1591.9,1409.15,21.61,552.53,47.59,521.55,2388.08,8145.25,8.4484,394,38.62,23.1451,90
67,642.98,1589.29,1415.4,21.61,553.26,47.54,521.49,2388.09,8147.15,8.5096,394,38.68,23.1838,89
67,643.26,1590.35,1413.55,21.61,553.42,47.65,521.24,2388.1,8146.5,8.4554,394,38.73,23.2365,88
67,642.88,1592.24,1414.05,21.61,553.27,47.51,521.26,2388.12,8150.14,8.487,392,38.79,23.2206,87
67,642.79,1597.73,1408.0,21.61,553.15,47.66,520.85,2388.06,8145.19,8.4769,394,38.69,23.3049,86
67,642.97,1589.54,1412.14,21.61,552.68,47.72,521.04,2388.12,8150.01,8.4785,393,38.7,23.193,85
67,642.76,1599.5,1417.09,21.61,553.04,47.69,520.7,2388.12,8147.43,8.4453,394,38.77,23.2146,84
67,642.83,1595.06,1412.68,21.61,551.97,47.72,520.93,2388.08,8151.29,8.4371,393,38.65,23.2056,83
67,642.63,1584.94,1412.29,21.61,553.32,47.76,521.38,2388.13,8148.92,8.4417,395,38.82,23.3352,82
67,643.27,1585.42,1408.78,21.61,552.81,47.75,520.66,2388.13,8142.96,8.4467,394,38.68,23.2328,81
67,643.17,1589.98,1418.59,21.61,553.2,47.63,520.86,2388.16,8144.2,8.4724,396,38.79,23.3291,80
67,643.11,1598.88,1412.65,21.61,552.3,47.66,520.98,2388.09,8144.16,8.4473,393,38.64,23.2993,79
67,642.65,1593.43,1407.56,21.61,552.99,47.88,521.03,2388.17,8145.58,8.5006,393,38.8,23.2822,78
67,643.08,1588.06,1403.93,21.61,552.33,47.87,520.61,2388.14,8140.31,8.457,393,38.86,23.2682,77
67,642.98,1595.76,1411.47,21.61,552.41,47.6,521.02,2388.11,8146.88,8.4748,393,38.81,23.2704,76
67,642.75,1599.76,1415.64,21.61,552.54,47.71,520.72,2388.14,8147.67,8.4641,393,38.81,23.2341,75
67,642.69,1587.28,1417.14,21.61,552.54,47.66,520.48,2388.17,8151.56,8.5041,393,38.95,23.2493,74
67,642.88,1595.57,1419.65,21.61,552.63,47.57,521.31,2388.12,8146.3,8.4484,395,38.63,23.2025,73
67,642.68,1593.74,1416.66,21.61,552.63,47.58,520.3,2388.16,8148.53,8.4898,396,38.63,23.2605,72
67,643.28,1597.21,1412.77,21.61,552.25,47.84,520.98,2388.12,8149.07,8.5127,393,38.66,23.08,71
67,642.94,1598.45,1420.19,21.61,553.54,47.7,520.74,2388.14,8145.51,8.4754,393,38.65,23.2006,70
67,642.8,1592.05,1419.01,21.61,553.58,47.75,521.14,2388.14,8145.96,8.4682,393,38.68,23.2201,69
67,642.8,1598.22,1415.24,21.61,553.3,47.84,520.95,2388.16,8148.28,8.4766,395,38.82,23.12,68
67,642.43,1589.53,1412.82,21.61,553.59,47.71,520.52,2388.12,8143.37,8.4535,392,38.69,23.1875,67
67,643.04,1595.3,1415.73,21.61,552.3,47.78,520.95,2388.17,8147.4,8.4773,394,38.76,23.2244,66
67,642.84,1582.84,1413.89,21.61,553.31,47.63,520.82,2388.11,8147.28,8.487,394,38.84,23.199,65
67,642.69,1595.37,1417.38,21.61,551.99,47.78,520.27,2388.12,8147.77,8.45,394,38.69,23.1637,64
67,643.18,1595.97,1414.12,21.61,552.55,47.77,521.09,2388.13,8143.98,8.4969,395,38.9,23.2547,63
67,643.23,1590.03,1416.3,21.61,552.73,47.71,520.32,2388.16,8144.31,8.4545,395,38.76,23.2027,62
67,642.69,1599.56,1410.6,21.61,553.48,47.66,520.8,2388.1,8150.95,8.4664,394,38.63,23.2736,61
67,643.03,1598.26,1415.87,21.61,552.79,47.67,521.07,2388.15,8148.0,8.4699,394,38.75,23.2075,60
67,642.75,1587.43,1416.38,21.61,552.48,47.9,520.31,2388.12,8138.78,8.4766,394,38.59,23.1635,59
67,643.47,1596.55,1419.41,21.61,552.91,47.77,520.93,2388.12,8147.3,8.4671,394,38.69,23.2194,58
67,642.75,1602.05,1420.66,21.61,552.66,47.73,520.85,2388.11,8153.93,8.4787,394,38.72,23.2252,57
67,643.22,1592.25,1419.45,21.61,553.13,47.8,520.82,2388.08,8151.59,8.4841,394,38.62,23.2587,56
67,643.12,1592.89,1418.95,21.61,552.1,47.73,520.46,2388.19,8146.95,8.4895,394,38.77,23.1184,55
67,643.29,1600.46,1420.21,21.61,552.64,47.7,520.94,2388.15,8142.48,8.4572,395,38.56,23.1598,54
67,642.94,1599.55,1415.08,21.61,552.03,47.96,521.19,2388.14,8146.43,8.46,396,38.68,23.2286,53
67,643.64,1597.1,1420.31,21.61,552.88,47.89,520.97,2388.13,8149.22,8.4875,394,38.7,23.1442,52
67,643.62,1599.98,1418.85,21.61,552.49,47.97,520.71,2388.12,8144.61,8.4961,395,38.58,23.2283,51
67,643.52,1599.01,1419.32,21.61,552.59,47.88,520.57,2388.18,8156.04,8.4569,394,38.66,23.1458,50
67,643.2,1595.02,1423.63,21.61,551.92,47.9,520.69,2388.19,8151.49,8.4797,395,38.68,23.2163,49
67,643.13,1596.61,1412.31,21.61,552.49,47.95,520.49,2388.18,8146.89,8.4504,394,38.74,23.3509,48
67,642.88,1591.87,1417.61,21.61,552.65,47.81,520.66,2388.19,8146.29,8.4568,395,38.73,23.1815,47
67,643.39,1596.98,1421.7,21.61,551.7,47.89,519.95,2388.16,8146.71,8.4941,396,38.75,23.2707,46
67,643.91,1599.06,1415.13,21.61,552.79,47.89,520.44,2388.15,8148.82,8.5148,394,38.71,23.1268,45
67,643.36,1592.94,1414.6,21.61,552.6,47.75,521.19,2388.16,8149.68,8.484,395,38.75,23.2022,44
67,642.92,1596.2,1421.71,21.61,552.54,47.89,520.76,2388.16,8145.74,8.4582,394,38.54,23.1834,43
67,643.37,1595.6,1412.0,21.61,552.56,47.94,520.47,2388.23,8150.64,8.5021,397,38.87,23.174,42
67,643.0,1601.78,1412.07,21.61,552.62,47.85,520.83,2388.16,8149.08,8.4677,395,38.66,23.1387,41
67,643.79,1592.16,1416.15,21.61,551.67,47.87,520.41,2388.15,8147.29,8.4822,395,38.59,23.1514,40
67,643.27,1600.42,1424.83,21.61,552.79,47.81,520.55,2388.15,8146.25,8.5031,396,38.79,23.0925,39
67,642.85,1603.39,1417.96,21.61,552.56,47.81,520.94,2388.18,8146.17,8.4925,395,38.44,23.0624,38
67,643.82,1600.4,1418.26,21.61,552.37,47.9,520.25,2388.2,8143.95,8.5015,395,38.6,23.1886,37
67,643.25,1595.78,1422.12,21.61,552.14,47.91,520.31,2388.16,8143.82,8.4855,395,38.51,23.1381,36
67,643.22,1601.43,1421.85,21.61,552.62,47.82,520.42,2388.22,8145.77,8.5042,397,38.71,23.2301,35
67,643.29,1600.74,1429.94,21.61,551.81,48.02,520.57,2388.15,8149.48,8.4641,394,38.56,23.1972,34
67,643.76,1598.26,1425.35,21.61,551.95,48.0,520.13,2388.22,8146.14,8.5108,396,38.55,23.0819,33
67,643.45,1594.16,1414.08,21.61,552.08,47.92,520.03,2388.18,8149.42,8.5119,394,38.58,23.1945,32
67,643.38,1599.31,1422.98,21.61,552.23,48.02,520.58,2388.14,8146.9,8.5051,395,38.58,23.1495,31
67,643.98,1595.7,1422.52,21.61,551.47,48.07,520.13,2388.2,8146.19,8.4757,395,38.52,23.0871,30
67,643.84,1594.78,1415.82,21.61,552.74,48.01,519.8,2388.21,8146.86,8.5058,396,38.51,23.141,29
67,643.11,1596.19,1420.49,21.61,551.71,47.77,520.41,2388.19,8148.59,8.5061,395,38.65,23.0908,28
67,643.5,1597.98,1421.47,21.61,551.81,47.97,520.16,2388.17,8147.16,8.5185,395,38.45,23.1018,27
67,643.85,1598.86,1427.22,21.61,552.03,47.98,519.99,2388.19,8150.18,8.4729,396,38.62,23.1262,26
67,643.24,1596.43,1420.24,21.61,551.65,47.84,520.27,2388.21,8147.93,8.4989,397,38.63,23.0942,25
67,643.68,1596.19,1419.19,21.61,551.87,48.18,520.87,2388.14,8147.49,8.4768,395,38.62,23.1663,24
67,643.37,1598.6,1411.52,21.61,551.88,47.87,520.34,2388.17,8142.28,8.501,395,38.74,23.2099,23
67,642.84,1594.42,1430.38,21.61,551.61,48.07,520.01,2388.15,8144.02,8.5021,396,38.57,23.1356,22
67,643.24,1607.08,1426.02,21.61,551.52,48.12,520.44,2388.15,8145.36,8.4906,397,38.75,23.1778,21
67,642.87,1600.54,1424.81,21.61,551.94,48.07,520.09,2388.22,8147.04,8.4794,395,38.44,23.0708,20
67,643.62,1600.45,1422.07,21.61,551.56,48.15,519.61,2388.23,8151.06,8.4701,396,38.55,23.0545,19
67,643.56,1601.74,1418.79,21.61,551.62,47.97,520.08,2388.16,8150.25,8.503,394,38.53,23.1931,18
67,643.04,1610.32,1425.52,21.61,552.67,48.07,519.89,2388.2,8140.11,8.5363,397,38.59,23.1769,17
67,644.19,1600.7,1424.99,21.61,551.75,48.07,519.24,2388.19,8148.23,8.5129,395,38.4,23.0046,16
67,643.34,1604.82,1431.85,21.61,552.09,47.88,520.06,2388.23,8146.52,8.5054,397,38.7,23.0541,15
67,643.65,1600.05,1419.12,21.61,551.1,48.03,520.11,2388.2,8149.68,8.5026,395,38.52,23.098,14
67,643.58,1602.18,1424.93,21.61,551.47,48.2,520.16,2388.24,8144.09,8.5007,395,38.51,22.9934,13
67,643.3,1609.85,1431.12,21.61,551.51,48.09,519.84,2388.26,8143.38,8.5087,396,38.44,23.2062,12
67,643.78,1593.7,1422.47,21.61,551.08,48.07,520.03,2388.17,8146.13,8.5311,395,38.6,23.1844,11
67,643.28,1602.62,1430.3,21.61,551.86,47.91,519.99,2388.21,8154.39,8.5157,397,38.49,23.0572,10
67,644.14,1598.36,1426.61,21.61,552.31,48.26,519.68,2388.19,8147.76,8.5339,396,38.37,23.071,9
67,643.17,1602.43,1427.97,21.61,552.15,47.89,520.34,2388.26,8144.46,8.5665,397,38.46,23.1,8
67,643.35,1595.82,1424.8,21.61,551.29,48.2,520.11,2388.21,8149.89,8.5205,397,38.57,23.0662,7
67,643.76,1600.55,1426.73,21.61,551.92,47.92,519.77,2388.27,8145.5,8.5162,395,38.64,23.1415,6
67,643.72,1603.45,1429.87,21.61,550.48,48.02,520.24,2388.26,8148.52,8.4953,396,38.65,23.0674,5
67,643.64,1596.88,1426.89,21.61,551.1,48.18,519.52,2388.3,8146.97,8.5246,397,38.52,23.0712,4
67,643.17,1606.73,1436.56,21.61,550.92,48.18,520.18,2388.2,8150.97,8.4953,394,38.52,23.0628,3
67,643.83,1603.88,1423.76,21.61,551.71,48.02,519.68,2388.19,8147.78,8.5315,395,38.49,23.0542,2
67,643.4,1599.47,1434.77,21.61,551.29,48.17,520.07,2388.28,8147.69,8.5342,396,38.44,23.1478,1
67,643.57,1599.78,1424.96,21.61,551.3,48.28,520.29,2388.21,8146.04,8.5668,397,38.45,23.1288,0
68,642.25,1589.89,1408.15,21.61,553.31,47.29,521.73,2388.11,8141.65,8.4583,394,38.71,23.3029,198
68,642.82,1586.51,1405.07,21.61,554.06,47.55,522.11,2388.05,8141.33,8.4402,393,38.82,23.3188,197
68,642.33,1584.78,1406.81,21.61,553.3,47.5,520.98,2388.09,8137.02,8.4029,394,38.92,23.218,196
68,642.23,1589.99,1402.66,21.61,553.77,47.43,521.56,2388.13,8145.1,8.4299,393,38.89,23.2672,195
68,642.84,1589.79,1401.77,21.61,554.16,47.42,521.91,2388.03,8143.1,8.4644,394,38.86,23.3894,194
68,642.53,1591.51,1410.22,21.61,553.41,47.29,521.79,2388.1,8148.48,8.4168,393,38.83,23.3648,193
68,642.38,1583.83,1409.46,21.61,553.6,47.48,521.78,2388.1,8143.1,8.4428,393,38.81,23.2661,192
68,642.53,1586.51,1394.3,21.61,554.03,47.29,521.27,2388.05,8142.12,8.4014,392,38.84,23.2953,191
68,642.65,1588.43,1406.22,21.61,553.33,47.48,521.56,2388.1,8142.41,8.4291,394,38.86,23.3536,190
68,642.3,1587.63,1408.46,21.61,554.08,47.58,521.47,2388.04,8140.83,8.4185,392,38.9,23.3887,189
68,642.89,1588.11,1412.51,21.61,554.08,47.33,521.98,2388.07,8145.18,8.4532,392,38.88,23.3126,188
68,642.23,1590.82,1405.1,21.61,553.49,47.46,521.78,2388.07,8140.58,8.4493,393,38.92,23.3478,187
68,642.69,1589.59,1405.64,21.61,553.86,47.5,521.87,2388.03,8142.57,8.4653,393,38.99,23.4064,186
68,642.85,1579.07,1406.61,21.61,554.0,47.36,522.04,2388.09,8142.12,8.4322,393,38.97,23.2721,185
68,642.41,1592.39,1400.94,21.61,553.45,47.37,522.01,2388.09,8137.87,8.449,393,38.67,23.3774,184
68,642.5,1587.92,1406.85,21.61,553.96,47.45,521.77,2388.07,8142.09,8.3828,392,38.73,23.3839,183
68,642.37,1589.08,1407.9,21.61,553.72,47.42,521.66,2388.06,8144.04,8.423,394,38.87,23.4141,182
68,642.78,1584.94,1402.62,21.61,554.23,47.39,521.66,2388.06,8140.3,8.4429,392,39.04,23.355,181
68,642.17,1585.56,1407.79,21.61,553.14,47.52,521.25,2388.04,8135.14,8.4374,394,38.94,23.4006,180
68,642.84,1588.89,1412.39,21.61,554.15,47.35,522.02,2388.07,8143.35,8.43,393,38.92,23.2132,179
68,642.6,1595.95,1405.17,21.61,553.26,47.67,521.37,2388.06,8138.69,8.4371,393,38.96,23.4632,178
68,642.89,1580.48,1401.22,21.61,554.17,47.58,521.73,2388.05,8146.56,8.4449,394,38.57,23.3679,177
68,642.25,1593.69,1405.38,21.61,553.57,47.39,521.17,2388.12,8138.65,8.4038,392,39.02,23.2638,176
68,642.55,1592.87,1406.39,21.61,554.01,47.51,521.61,2388.05,8143.39,8.3962,392,38.66,23.3238,175
68,642.54,1590.99,1410.77,21.61,553.66,47.25,521.08,2388.1,8145.02,8.4204,393,39.1,23.3636,174
68,642.29,1590.88,1408.65,21.61,553.28,47.52,521.71,2388.02,8142.21,8.4238,392,38.79,23.2818,173
68,642.32,1582.9,1406.73,21.61,554.34,47.5,521.78,2388.07,8140.05,8.4203,392,38.86,23.3234,172
68,642.37,1588.42,1412.37,21.61,553.67,47.46,521.38,2388.05,8137.25,8.4095,392,39.03,23.478,171
68,643.04,1590.67,1409.13,21.61,554.19,47.52,521.41,2387.99,8137.27,8.4082,392,38.78,23.3078,170
68,642.57,1590.42,1406.73,21.61,553.92,47.51,521.68,2388.08,8135.58,8.4279,392,38.94,23.2541,169
68,642.05,1591.26,1409.66,21.61,553.26,47.46,522.11,2388.0,8141.01,8.444,392,38.79,23.3055,168
68,642.32,1585.66,1401.7,21.61,553.08,47.43,522.04,2388.06,8142.53,8.4166,392,38.83,23.3571,167
68,642.94,1584.94,1402.85,21.61,554.4,47.44,522.08,2388.03,8147.72,8.4361,393,38.98,23.4372,166
68,643.03,1593.34,1404.31,21.61,553.47,47.54,521.26,2388.1,8144.57,8.4445,392,38.8,23.4838,165
68,642.45,1586.72,1403.0,21.61,553.53,47.51,521.44,2388.07,8142.68,8.4582,394,39.06,23.2859,164
68,642.54,1594.74,1407.48,21.61,552.88,47.25,521.5,2388.06,8139.25,8.4391,393,38.9,23.2895,163
68,642.4,1584.05,1405.49,21.61,553.89,47.52,521.63,2388.1,8145.63,8.4304,392,38.92,23.3258,162
68,642.74,1589.65,1400.73,21.6,553.58,47.38,522.01,2388.11,8141.06,8.46,393,38.85,23.3435,161
68,642.85,1588.98,1400.3,21.61,553.51,47.54,521.75,2388.03,8142.22,8.4105,395,38.95,23.4258,160
68,642.1,1586.49,1406.52,21.61,553.91,47.53,521.05,2388.08,8148.18,8.4325,393,38.75,23.3531,159
68,642.31,1591.24,1407.75,21.61,553.17,47.52,521.66,2388.06,8141.87,8.436,391,39.01,23.2595,158
68,642.44,1584.92,1406.55,21.61,553.93,47.63,521.54,2388.07,8147.21,8.3959,390,38.97,23.2835,157
68,642.84,1585.15,1404.49,21.61,553.12,47.25,521.9,2388.08,8142.88,8.4486,392,38.81,23.4724,156
68,642.52,1591.09,1408.4,21.61,553.9,47.59,521.54,2388.15,8142.71,8.4176,393,38.81,23.2369,155
68,642.63,1585.58,1400.04,21.61,553.73,47.43,521.56,2388.09,8146.22,8.4254,393,38.77,23.2788,154
68,643.07,1584.74,1412.31,21.61,554.32,47.66,521.22,2388.08,8144.84,8.436,393,38.85,23.2467,153
68,643.15,1589.16,1406.08,21.61,554.09,47.44,521.62,2388.01,8143.59,8.4522,393,38.92,23.3753,152
68,642.33,1597.59,1402.58,21.61,554.22,47.3,521.83,2388.02,8145.13,8.4038,393,38.86,23.3714,151
68,642.42,1593.51,1405.3,21.61,553.84,47.34,521.37,2388.1,8141.43,8.437,392,38.86,23.2895,150
68,642.53,1588.84,1406.86,21.61,554.54,47.49,522.4,2388.09,8146.1,8.456,391,38.95,23.3229,149
68,642.58,1584.53,1407.15,21.61,552.4,47.56,522.07,2388.06,8139.51,8.4416,394,38.99,23.383,148
68,642.91,1587.72,1408.49,21.61,553.96,47.28,521.5,2388.11,8139.4,8.4392,393,38.75,23.3082,147
68,642.76,1588.45,1406.62,21.61,554.23,47.4,521.8,2388.05,8146.39,8.4475,392,38.99,23.3435,146
68,642.79,1586.56,1404.77,21.61,553.94,47.5,520.79,2388.13,8146.27,8.4542,392,38.68,23.3399,145
68,642.26,1590.46,1403.99,21.61,553.78,47.41,521.57,2388.06,8144.72,8.4485,393,38.78,23.3563,144
68,642.09,1590.98,1406.05,21.61,553.55,47.46,521.72,2388.09,8143.41,8.429,392,38.72,23.254,143
68,642.22,1593.71,1408.17,21.61,553.45,47.43,521.61,2388.07,8146.35,8.402,394,38.78,23.2725,142
68,642.27,1589.32,1402.82,21.61,553.92,47.43,521.41,2388.06,8146.35,8.4551,394,38.91,23.3516,141
68,642.83,1586.97,1409.66,21.61,553.43,47.56,521.51,2388.1,8146.81,8.4518,392,38.87,23.371,140
68,642.61,1585.23,1409.24,21.61,553.31,47.46,521.13,2388.07,8145.94,8.4492,391,39.03,23.2653,139
68,642.56,1593.06,1402.86,21.61,553.74,47.37,521.91,2388.07,8141.09,8.4315,394,38.86,23.3048,138
68,642.61,1592.93,1412.04,21.61,553.49,47.45,521.7,2388.05,8139.95,8.4441,394,38.86,23.3056,137
68,642.83,1584.61,1420.38,21.61,552.99,47.52,521.22,2388.14,8142.99,8.4762,393,38.77,23.3881,136
68,642.36,1593.08,1407.7,21.61,554.61,47.47,521.84,2388.05,8145.58,8.4556,391,38.67,23.3019,135
68,643.03,1592.83,1406.89,21.61,553.59,47.47,521.35,2388.09,8137.63,8.4158,392,38.77,23.3618,134
68,642.41,1589.48,1407.0,21.61,553.95,47.58,521.43,2388.06,8140.78,8.4315,392,38.72,23.2242,133
68,642.97,1590.29,1400.02,21.61,553.46,47.66,521.56,2388.11,8145.52,8.424,392,38.69,23.336,132
68,642.27,1590.24,1415.01,21.61,552.91,47.57,521.52,2388.09,8149.23,8.4352,392,38.94,23.25,131
68,643.08,1586.99,1403.83,21.61,552.96,47.49,522.02,2388.05,8143.17,8.4571,393,38.79,23.3981,130
68,642.46,1586.8,1407.66,21.61,554.21,47.27,521.8,2388.1,8146.34,8.4176,392,38.96,23.333,129
68,643.29,1592.88,1403.79,21.61,554.06,47.61,521.46,2388.06,8142.27,8.4057,393,38.96,23.2672,128
68,642.51,1593.37,1408.71,21.61,553.61,47.4,521.4,2388.04,8142.31,8.4127,393,38.82,23.2958,127
68,642.22,1588.26,1409.44,21.61,552.99,47.59,521.44,2388.09,8144.82,8.4414,394,38.77,23.2504,126
68,642.96,1589.26,1416.0,21.61,552.83,47.52,522.15,2388.09,8142.57,8.4416,392,38.82,23.2726,125
68,642.46,1591.72,1413.19,21.61,553.02,47.58,521.58,2388.03,8143.0,8.4842,393,38.91,23.2257,124
68,642.38,1587.56,1405.58,21.61,552.69,47.52,521.2,2388.09,8139.75,8.453,392,38.97,23.2125,123
68,642.94,1592.07,1406.05,21.61,553.99,47.69,521.62,2388.08,8148.16,8.3916,393,38.79,23.2731,122
68,642.67,1596.91,1404.32,21.61,553.52,47.45,521.79,2388.03,8144.61,8.4038,394,38.82,23.2785,121
68,642.13,1586.41,1406.53,21.61,553.44,47.24,521.63,2388.12,8141.24,8.4481,394,38.74,23.324,120
68,642.47,1583.95,1400.18,21.61,553.47,47.55,521.3,2388.09,8151.19,8.4431,393,38.72,23.3171,119
68,642.84,1587.13,1405.45,21.61,552.98,47.57,521.89,2388.1,8153.07,8.4455,392,38.97,23.2581,118
68,642.38,1587.56,1406.47,21.61,553.31,47.37,521.29,2388.1,8149.0,8.4406,394,38.87,23.3165,117
68,642.79,1594.49,1402.52,21.61,553.7,47.55,521.36,2388.08,8140.79,8.4291,392,38.75,23.3627,116
